entry,run,subrun,event,label,prediction,probability,kaon_ke,proton_ke,muon_ke
18592,1,19,1832,1,1,0.791159,-1,1.00206,0.311365
18593,1,20,1976,1,0,0.602006,-1,0.992116,0.301511
18594,1,69,6881,1,1,0.999981,-1,1.04911,0.293118
18595,1,66,6566,0,0,0.994768,0.624018,-1,-1
18596,1,88,8718,0,0,0.5,0.613343,-1,-1
18597,1,28,2793,1,1,1,-1,1.13403,0.204875
18598,1,13,1225,0,0,1,0.600041,-1,-1
18599,1,34,3380,1,1,0.99614,-1,1.08738,0.243484
18600,1,24,2348,1,1,0.999777,-1,1.02564,0.303914
18601,1,77,7680,1,1,0.999865,-1,1.10012,0.299852
18602,1,94,9361,1,1,0.999303,-1,1.09155,0.215527
18603,1,28,2755,1,1,0.999999,-1,1.12509,0.294369
18604,1,58,5744,1,1,0.995576,-1,1.00095,0.204678
18605,1,25,2408,0,0,0.997322,0.631958,-1,-1
18606,1,13,1235,1,1,0.991769,-1,1.03958,0.270029
18607,1,26,2502,1,1,0.979611,-1,1.01751,0.337587
18608,1,2,149,0,0,0.99948,0.621161,-1,-1
18609,1,4,340,0,0,1,0.583758,-1,-1
18610,1,7,619,0,0,0.964561,0.594669,-1,-1
18611,1,27,2626,1,1,0.997494,-1,0.991908,0.245366
18612,1,55,5434,0,0,0.99031,0.560962,-1,-1
18613,1,37,3677,0,0,0.999951,0.64056,-1,-1
18614,1,59,5801,1,1,0.999902,-1,1.1115,0.300023
18615,1,25,2439,1,1,0.991075,-1,1.03804,0.18846
18616,1,50,4965,1,1,0.995628,-1,0.99032,0.304929
18617,1,21,2099,0,0,0.998041,0.505434,-1,-1
18618,1,8,793,1,1,0.955765,-1,1.08832,0.188976
18619,1,12,1102,1,1,1,-1,1.05919,0.193488
18620,1,45,4488,0,0,1,0.618587,-1,-1
18621,1,37,3697,0,0,1,0.555909,-1,-1
18622,1,74,7305,0,0,0.99713,0.614776,-1,-1
18623,1,21,2068,0,0,0.999852,0.50861,-1,-1
18624,1,54,5317,1,1,0.988765,-1,1.02133,0.321894
18625,1,36,3587,0,0,1,0.574301,-1,-1
18626,1,82,8175,0,0,0.998495,0.590681,-1,-1
18627,1,22,2193,0,0,0.999754,0.586743,-1,-1
18628,1,99,9859,1,1,0.99992,-1,0.993322,0.293039
18629,1,52,5169,1,1,0.999378,-1,1.02954,0.157854
18630,1,26,2532,0,0,1,0.545042,-1,-1
18631,1,41,4033,0,0,1,0.506754,-1,-1
18632,1,97,9656,1,1,0.999999,-1,1.07599,0.277182
18633,1,29,2847,0,0,1,0.608328,-1,-1
18634,1,26,2510,1,1,0.994911,-1,1.01713,0.198501
18635,1,35,3455,0,0,1,0.593337,-1,-1
18636,1,70,6984,0,0,1,0.5146,-1,-1
18637,1,38,3735,1,1,0.996523,-1,1.1279,0.218993
18638,1,50,4969,1,1,0.999521,-1,1.11629,0.298829
18639,1,96,9539,1,1,0.986796,-1,1.00838,0.248368
18640,1,68,6800,0,0,0.999991,0.51803,-1,-1
18641,1,7,674,0,0,0.5,0.628131,-1,-1
18642,1,98,9717,1,1,0.999964,-1,1.08795,0.237814
18643,1,56,5506,0,0,0.999997,0.602216,-1,-1
18644,1,74,7339,1,1,1,-1,1.13522,0.35554
18645,1,51,5026,0,0,0.999992,0.52399,-1,-1
18646,1,90,8959,0,0,0.930019,0.574677,-1,-1
18647,1,6,577,0,0,1,0.513962,-1,-1
18648,1,9,838,0,0,1,0.605191,-1,-1
18649,1,2,167,1,1,0.994181,-1,1.00458,0.204686
18650,1,98,9720,0,0,1,0.559726,-1,-1
18651,1,1,89,1,1,0.993329,-1,1.01875,0.240063
18652,1,59,5854,0,0,0.999329,0.577154,-1,-1
18653,1,34,3366,1,1,0.99209,-1,1.13719,0.190909
18654,1,64,6344,1,1,0.782223,-1,0.995368,0.235219
18655,1,69,6898,1,1,0.999994,-1,1.04816,0.258106
18656,1,63,6258,0,0,0.999653,0.643453,-1,-1
18657,1,78,7750,0,0,0.999999,0.630472,-1,-1
18658,1,53,5225,0,0,1,0.561484,-1,-1
18659,1,7,644,0,0,1,0.510464,-1,-1
18660,1,58,5786,0,0,1,0.565372,-1,-1
18661,1,63,6211,1,1,0.999999,-1,1.1121,0.197363
18662,1,5,434,1,1,0.999064,-1,1.11489,0.275159
18663,1,87,8662,0,0,0.999994,0.570668,-1,-1
18664,1,45,4465,1,1,0.903293,-1,1.02581,0.266534
18665,1,16,1594,1,1,0.999995,-1,1.08064,0.180147
18666,1,95,9403,1,1,0.999999,-1,1.13488,0.19898
18667,1,74,7363,1,1,0.85954,-1,0.993746,0.242613
18668,1,22,2180,1,1,0.999845,-1,1.02326,0.209889
18669,1,26,2584,1,1,1,-1,1.05442,0.312891
18670,1,99,9819,1,1,1,-1,1.0742,0.185607
18671,1,64,6331,1,1,0.991898,-1,1.05884,0.261333
18672,1,76,7575,1,1,1,-1,1.02981,0.304742
18673,1,75,7454,1,1,0.999965,-1,1.08469,0.321067
18674,1,64,6336,1,1,0.997373,-1,1.09326,0.254885
18675,1,78,7753,0,0,1,0.535484,-1,-1
18676,1,19,1889,0,0,0.999996,0.595451,-1,-1
18677,1,59,5899,1,1,0.998732,-1,1.02246,0.278092
18678,1,50,4985,0,0,1,0.611162,-1,-1
18679,1,42,4122,1,1,1,-1,1.12281,0.288395
18680,1,60,5994,1,1,0.999999,-1,1.04851,0.186191
18681,1,42,4146,1,1,0.999923,-1,1.09456,0.160026
18682,1,48,4754,0,0,0.999275,0.532421,-1,-1
18683,1,22,2109,0,0,1,0.504666,-1,-1
18684,1,79,7892,0,0,0.999979,0.640862,-1,-1
18685,1,18,1787,0,0,0.999997,0.515264,-1,-1
18686,1,79,7892,1,1,0.999909,-1,1.10553,0.326796
18687,1,55,5425,0,0,0.935816,0.612718,-1,-1
18688,1,70,6932,1,1,0.999999,-1,1.09688,0.274118
18689,1,39,3881,0,0,1,0.614026,-1,-1
18690,1,45,4486,1,1,0.999747,-1,1.05366,0.274532
18691,1,53,5225,1,1,0.999999,-1,1.0179,0.186863
18692,1,57,5669,1,1,0.999989,-1,1.12181,0.344646
18693,1,38,3703,1,1,0.999688,-1,0.991467,0.194034
18694,1,43,4219,1,1,0.999998,-1,1.11832,0.297869
18695,1,74,7317,1,1,0.999998,-1,1.02916,0.317789
18696,1,25,2491,0,0,0.999985,0.523875,-1,-1
18697,1,89,8877,1,1,0.999952,-1,1.12971,0.224979
18698,1,2,159,1,1,0.976729,-1,1.01208,0.203048
18699,1,58,5788,0,1,0.748533,0.633207,-1,-1
18700,1,54,5329,0,0,1,0.572119,-1,-1
18701,1,50,4946,1,1,0.999982,-1,1.08196,0.350638
18702,1,7,647,1,1,0.999998,-1,1.0251,0.329796
18703,1,29,2831,1,1,0.999996,-1,1.00971,0.176244
18704,1,42,4173,1,1,0.99994,-1,1.12681,0.212885
18705,1,12,1105,1,1,1,-1,1.13327,0.289045
18706,1,14,1309,0,0,1,0.549196,-1,-1
18707,1,30,2933,1,1,0.999703,-1,1.11699,0.182505
18708,1,7,639,1,1,1,-1,1.12398,0.24047
18709,1,69,6803,0,0,0.999846,0.549056,-1,-1
18710,1,38,3737,0,0,0.848688,0.589849,-1,-1
18711,1,22,2132,0,0,1,0.616268,-1,-1
18712,1,90,8970,1,1,0.999239,-1,0.993784,0.18052
18713,1,9,810,0,0,1,0.521171,-1,-1
18714,1,28,2765,0,0,1,0.62449,-1,-1
18715,1,64,6309,0,0,1,0.546239,-1,-1
18716,1,84,8320,1,1,0.999992,-1,1.01144,0.249634
18717,1,52,5133,1,1,0.99968,-1,1.03304,0.296641
18718,1,40,3902,0,0,0.999999,0.560195,-1,-1
18719,1,53,5267,0,0,0.69106,0.549646,-1,-1
18720,1,27,2669,0,0,1,0.569145,-1,-1
18721,1,71,7035,1,1,0.992697,-1,1.00419,0.318289
18722,1,41,4063,1,1,0.694686,-1,1.09558,0.281028
18723,1,55,5428,0,0,0.993882,0.605516,-1,-1
18724,1,75,7480,1,1,0.998913,-1,0.990483,0.172807
18725,1,64,6349,0,0,0.999977,0.531057,-1,-1
18726,1,48,4768,0,1,0.855451,0.571308,-1,-1
18727,1,42,4128,1,1,0.999834,-1,1.1373,0.309976
18728,1,7,607,0,0,0.990903,0.510843,-1,-1
18729,1,35,3478,1,1,0.999062,-1,1.10664,0.274171
18730,1,21,2072,0,0,1,0.590267,-1,-1
18731,1,5,402,0,0,0.99997,0.519784,-1,-1
18732,1,90,8930,1,1,0.999951,-1,1.07605,0.353716
18733,1,33,3273,1,1,0.999995,-1,1.08717,0.205865
18734,1,27,2615,0,0,1,0.622911,-1,-1
18735,1,69,6804,1,0,0.708644,-1,1.04707,0.225885
18736,1,93,9285,1,1,1,-1,1.12562,0.282675
18737,1,62,6195,0,0,1,0.601585,-1,-1
18738,1,62,6192,1,1,0.904277,-1,1.00645,0.248683
18739,1,31,3048,0,0,0.999999,0.515395,-1,-1
18740,1,86,8516,1,0,0.569548,-1,1.08869,0.245126
18741,1,87,8643,0,0,1,0.606937,-1,-1
18742,1,63,6287,0,0,1,0.562811,-1,-1
18743,1,43,4252,0,0,0.998428,0.588059,-1,-1
18744,1,7,660,0,0,0.999997,0.589769,-1,-1
18745,1,98,9716,0,0,1,0.553041,-1,-1
18746,1,86,8568,1,1,0.999998,-1,1.09916,0.265135
18747,1,93,9292,0,0,0.99999,0.515799,-1,-1
18748,1,54,5368,0,0,0.888263,0.623872,-1,-1
18749,1,25,2489,1,1,0.997984,-1,0.996929,0.316175
18750,1,72,7167,1,1,0.999978,-1,1.07072,0.18144
18751,1,69,6882,1,1,0.999998,-1,1.10354,0.297226
18752,1,89,8830,1,1,0.999425,-1,1.13361,0.186769
18753,1,53,5284,1,1,1,-1,1.13329,0.21278
18754,1,22,2112,1,1,0.999959,-1,1.13284,0.309687
18755,1,14,1317,1,1,0.999998,-1,1.08588,0.246889
18756,1,45,4500,0,0,1,0.511611,-1,-1
18757,1,91,9055,0,0,1,0.635699,-1,-1
18758,1,39,3865,0,0,1,0.639304,-1,-1
18759,1,36,3502,1,1,0.999364,-1,1.04857,0.266293
18760,1,100,9927,0,0,0.999999,0.534346,-1,-1
18761,1,99,9812,1,1,0.93998,-1,0.999642,0.295789
18762,1,69,6853,1,1,0.999999,-1,1.1013,0.257346
18763,1,37,3613,0,0,0.999737,0.565594,-1,-1
18764,1,21,2038,0,0,0.999998,0.579512,-1,-1
18765,1,32,3111,1,1,0.999993,-1,1.0592,0.322872
18766,1,69,6810,0,0,0.969635,0.581307,-1,-1
18767,1,75,7441,0,0,0.999999,0.619278,-1,-1
18768,1,86,8505,0,0,1,0.58455,-1,-1
18769,1,95,9499,1,1,0.99999,-1,1.03927,0.188314
18770,1,17,1659,0,0,0.999874,0.513906,-1,-1
18771,1,64,6344,0,0,1,0.618003,-1,-1
18772,1,15,1407,0,0,0.999493,0.580675,-1,-1
18773,1,98,9758,0,0,1,0.618259,-1,-1
18774,1,96,9555,0,0,1,0.526456,-1,-1
18775,1,12,1139,0,0,1,0.505907,-1,-1
18776,1,14,1345,0,0,0.999994,0.554452,-1,-1
18777,1,91,9085,0,0,0.999838,0.550093,-1,-1
18778,1,91,9014,1,1,0.999997,-1,1.1205,0.33743
18779,1,62,6112,1,1,1,-1,1.10727,0.332079
18780,1,77,7611,0,0,0.999336,0.53235,-1,-1
18781,1,85,8401,0,0,1,0.596737,-1,-1
18782,1,37,3683,0,0,0.999997,0.534133,-1,-1
18783,1,40,3901,1,1,1,-1,1.02496,0.218229
18784,1,43,4227,1,1,0.999997,-1,1.07561,0.199699
18785,1,96,9559,1,1,1,-1,1.12445,0.223134
18786,1,93,9224,0,0,1,0.557728,-1,-1
18787,1,45,4462,1,1,0.999967,-1,1.10279,0.291705
18788,1,4,339,0,0,1,0.587847,-1,-1
18789,1,34,3391,1,1,0.962276,-1,1.00469,0.355336
18790,1,17,1619,0,0,1,0.565832,-1,-1
18791,1,86,8532,1,1,0.997436,-1,0.988701,0.306988
18792,1,31,3076,0,0,0.999923,0.546525,-1,-1
18793,1,34,3323,1,1,0.999998,-1,1.11015,0.273222
18794,1,82,8165,0,0,0.719948,0.584661,-1,-1
18795,1,20,1912,0,0,1,0.604649,-1,-1
18796,1,22,2167,0,0,1,0.543037,-1,-1
18797,1,89,8802,0,0,1,0.592893,-1,-1
18798,1,28,2751,0,0,0.99054,0.608315,-1,-1
18799,1,73,7247,0,0,0.999946,0.55152,-1,-1
18800,1,44,4315,0,0,0.99991,0.534354,-1,-1
18801,1,51,5055,0,0,1,0.558335,-1,-1
18802,1,38,3781,1,1,1,-1,1.10002,0.250717
18803,1,18,1765,0,0,0.999118,0.527825,-1,-1
18804,1,8,739,0,0,1,0.534639,-1,-1
18805,1,45,4448,1,1,0.999994,-1,1.01663,0.272441
18806,1,52,5148,0,0,1,0.591354,-1,-1
18807,1,26,2556,1,1,0.99731,-1,1.1066,0.226633
18808,1,1,64,0,0,1,0.525465,-1,-1
18809,1,10,909,0,0,1,0.612374,-1,-1
18810,1,70,6952,0,0,0.999999,0.549951,-1,-1
18811,1,22,2157,1,1,0.999789,-1,1.08827,0.306385
18812,1,9,895,0,0,1,0.539092,-1,-1
18813,1,63,6212,1,1,0.999998,-1,1.09013,0.312081
18814,1,62,6167,1,1,0.999999,-1,1.06216,0.352365
18815,1,9,828,1,1,0.991321,-1,1.01206,0.181582
18816,1,33,3224,0,0,1,0.629058,-1,-1
18817,1,22,2154,0,0,1,0.585118,-1,-1
18818,1,39,3837,0,0,1,0.64125,-1,-1
18819,1,4,337,1,1,0.999991,-1,1.06802,0.177012
18820,1,81,8066,0,0,1,0.542635,-1,-1
18821,1,33,3246,0,0,0.999999,0.594081,-1,-1
18822,1,13,1202,0,0,0.999994,0.537014,-1,-1
18823,1,2,106,1,1,0.999979,-1,1.08091,0.203292
18824,1,77,7627,0,0,1,0.538345,-1,-1
18825,1,28,2750,1,1,0.999937,-1,1.1287,0.255083
18826,1,25,2406,1,1,0.999689,-1,0.996193,0.218846
18827,1,81,8024,0,0,1,0.541692,-1,-1
18828,1,64,6324,0,0,1,0.57595,-1,-1
18829,1,25,2446,1,1,0.99997,-1,1.13793,0.180537
18830,1,37,3644,0,0,0.999994,0.51513,-1,-1
18831,1,33,3214,0,0,1,0.600706,-1,-1
18832,1,20,1980,1,1,0.9991,-1,1.08595,0.193267
18833,1,3,214,1,1,0.999993,-1,1.04583,0.235361
18834,1,65,6451,1,0,0.749337,-1,0.998894,0.254326
18835,1,44,4357,1,1,1,-1,1.09294,0.253401
18836,1,7,615,0,0,1,0.534415,-1,-1
18837,1,23,2257,1,1,0.976247,-1,1.09574,0.240156
18838,1,85,8402,1,1,0.99984,-1,1.11489,0.292292
18839,1,79,7848,1,1,1,-1,1.12825,0.250165
18840,1,30,2926,1,1,0.999437,-1,1.00479,0.185631
18841,1,47,4663,1,1,0.999795,-1,1.03756,0.259838
18842,1,62,6168,0,0,1,0.627651,-1,-1
18843,1,74,7385,1,1,0.999516,-1,1.03787,0.177389
18844,1,30,2992,1,1,0.99939,-1,1.07227,0.324817
18845,1,86,8557,1,1,1,-1,1.06885,0.336678
18846,1,20,1991,0,0,0.990048,0.612875,-1,-1
18847,1,92,9125,0,0,1,0.546511,-1,-1
18848,1,53,5224,0,0,0.945712,0.579934,-1,-1
18849,1,90,8979,0,0,0.999999,0.586365,-1,-1
18850,1,64,6321,0,0,0.999985,0.534404,-1,-1
18851,1,41,4046,0,0,1,0.636955,-1,-1
18852,1,41,4009,0,0,1,0.579865,-1,-1
18853,1,99,9899,0,0,0.999686,0.585705,-1,-1
18854,1,81,8023,1,1,0.98097,-1,1.04138,0.188914
18855,1,56,5543,0,0,1,0.58474,-1,-1
18856,1,63,6213,0,0,0.999829,0.566966,-1,-1
18857,1,54,5340,1,1,0.998971,-1,1.03927,0.236679
18858,1,55,5442,0,0,0.999324,0.509461,-1,-1
18859,1,54,5323,1,0,0.531193,-1,1.10045,0.222523
18860,1,79,7839,1,1,0.999972,-1,1.01271,0.178545
18861,1,54,5330,0,0,0.5,0.567065,-1,-1
18862,1,80,7984,1,1,0.999139,-1,1.01017,0.17614
18863,1,89,8831,0,0,1,0.62385,-1,-1
18864,1,61,6011,1,1,0.983153,-1,1.07432,0.17943
18865,1,50,4935,1,1,0.996258,-1,1.00801,0.223263
18866,1,92,9200,1,1,0.999998,-1,1.10116,0.271827
18867,1,26,2535,1,1,0.999993,-1,1.01279,0.17113
18868,1,40,3974,0,0,0.999718,0.579005,-1,-1
18869,1,37,3658,1,1,0.999993,-1,1.06915,0.175129
18870,1,73,7261,1,1,0.999658,-1,1.02168,0.326179
18871,1,11,1081,0,0,1,0.574745,-1,-1
18872,1,2,172,0,0,1,0.566243,-1,-1
18873,1,73,7241,1,1,0.997279,-1,1.13323,0.354882
18874,1,43,4245,1,1,0.999543,-1,0.991524,0.30404
18875,1,79,7887,0,0,0.999975,0.588536,-1,-1
18876,1,65,6492,1,1,0.99987,-1,1.0792,0.183735
18877,1,52,5198,1,1,1,-1,1.12392,0.264729
18878,1,18,1788,1,1,0.999999,-1,1.077,0.272452
18879,1,99,9835,1,1,0.999988,-1,1.04289,0.339262
18880,1,36,3546,1,1,0.999999,-1,1.1313,0.197198
18881,1,73,7235,1,1,0.999261,-1,1.10737,0.328024
18882,1,4,376,1,1,0.987776,-1,0.993666,0.340492
18883,1,45,4414,0,0,0.999569,0.605763,-1,-1
18884,1,72,7143,1,1,0.998281,-1,1.13748,0.354593
18885,1,53,5280,1,1,1,-1,1.12796,0.209769
18886,1,51,5045,1,1,0.999739,-1,1.12785,0.191823
18887,1,95,9420,0,0,1,0.530797,-1,-1
18888,1,22,2103,1,1,0.995697,-1,1.08141,0.253857
18889,1,78,7794,0,0,1,0.560766,-1,-1
18890,1,7,688,1,1,0.999916,-1,1.04892,0.237617
18891,1,73,7208,0,0,1,0.616503,-1,-1
18892,1,37,3678,0,0,1,0.602392,-1,-1
18893,1,26,2566,1,1,0.989159,-1,1.02557,0.198877
18894,1,41,4023,0,0,1,0.604461,-1,-1
18895,1,64,6332,0,0,0.999974,0.55718,-1,-1
18896,1,70,6975,1,1,0.999812,-1,0.989908,0.166598
18897,1,67,6653,0,0,0.989229,0.554956,-1,-1
18898,1,23,2289,1,1,0.99947,-1,1.02945,0.250974
18899,1,51,5029,0,0,1,0.599348,-1,-1
18900,1,96,9597,1,1,0.753137,-1,1.06826,0.241901
18901,1,17,1700,0,0,1,0.563658,-1,-1
18902,1,76,7582,0,0,0.999966,0.630099,-1,-1
18903,1,89,8841,0,0,1,0.615536,-1,-1
18904,1,95,9483,0,0,0.999876,0.544341,-1,-1
18905,1,17,1683,0,0,1,0.514446,-1,-1
18906,1,83,8254,0,0,1,0.517044,-1,-1
18907,1,53,5286,1,1,0.995851,-1,1.00008,0.322152
18908,1,4,398,0,0,0.999979,0.618273,-1,-1
18909,1,82,8154,1,1,0.999999,-1,1.10178,0.347125
18910,1,55,5466,1,1,0.970076,-1,0.994576,0.295216
18911,1,43,4238,0,0,1,0.633751,-1,-1
18912,1,6,528,1,1,0.999958,-1,1.04673,0.169523
18913,1,25,2453,1,1,0.971274,-1,1.03262,0.25598
18914,1,92,9113,0,0,1,0.632413,-1,-1
18915,1,97,9680,1,1,0.799065,-1,1.00151,0.328312
18916,1,56,5595,1,1,0.999972,-1,1.09307,0.352524
18917,1,37,3695,1,1,0.999973,-1,1.04987,0.327252
18918,1,41,4028,1,1,0.999993,-1,1.09168,0.186866
18919,1,100,9906,1,1,0.999397,-1,0.998441,0.338428
18920,1,74,7321,0,0,0.939862,0.60208,-1,-1
18921,1,62,6161,1,1,0.9999,-1,0.991854,0.208604
18922,1,78,7763,1,1,0.866746,-1,0.997107,0.275695
18923,1,76,7518,1,1,0.65834,-1,1.09699,0.212217
18924,1,57,5676,0,0,0.999999,0.544301,-1,-1
18925,1,58,5799,0,0,1,0.622461,-1,-1
18926,1,13,1249,0,0,0.999961,0.614219,-1,-1
18927,1,54,5395,1,1,0.992251,-1,1.07658,0.177074
18928,1,24,2366,1,1,0.99529,-1,1.01126,0.242393
18929,1,49,4820,1,1,0.999999,-1,1.05856,0.184592
18930,1,75,7498,0,0,0.999892,0.627186,-1,-1
18931,1,90,8966,0,0,1,0.567425,-1,-1
18932,1,95,9433,1,1,0.999049,-1,1.13617,0.155671
18933,1,63,6261,1,1,0.999526,-1,1.03815,0.197411
18934,1,14,1314,0,0,0.99999,0.509882,-1,-1
18935,1,100,9990,1,1,0.999983,-1,1.13245,0.239378
18936,1,46,4537,0,0,0.999916,0.637926,-1,-1
18937,1,19,1822,0,0,1,0.555705,-1,-1
18938,1,73,7235,0,0,1,0.553027,-1,-1
18939,1,94,9386,1,1,0.981209,-1,1.13478,0.291174
18940,1,25,2433,0,0,1,0.551678,-1,-1
18941,1,38,3721,1,1,1,-1,1.06657,0.346525
18942,1,53,5264,0,0,1,0.616513,-1,-1
18943,1,24,2389,0,0,0.999993,0.589691,-1,-1
18944,1,54,5326,1,1,0.990605,-1,0.996128,0.328344
18945,1,48,4726,0,0,0.999305,0.552288,-1,-1
18946,1,65,6491,1,1,0.999995,-1,1.07527,0.242022
18947,1,99,9881,1,1,0.999999,-1,1.10954,0.280234
18948,1,45,4405,1,1,0.999436,-1,1.00984,0.214257
18949,1,72,7191,1,1,0.999754,-1,1.03355,0.17031
18950,1,43,4203,1,1,0.993786,-1,1.00337,0.305685
18951,1,73,7285,1,1,0.999974,-1,1.08381,0.176931
18952,1,94,9324,0,0,0.999996,0.621356,-1,-1
18953,1,56,5574,1,1,0.999473,-1,1.04342,0.342853
18954,1,16,1572,1,1,0.999755,-1,1.02894,0.278777
18955,1,60,5918,1,1,0.849849,-1,1.09906,0.204115
18956,1,3,270,1,1,0.995922,-1,1.01815,0.338609
18957,1,1,63,1,1,1,-1,1.09434,0.191065
18958,1,66,6557,1,1,0.999924,-1,1.00444,0.224999
18959,1,93,9277,0,0,1,0.564503,-1,-1
18960,1,36,3596,1,1,0.999033,-1,1.05264,0.286248
18961,1,65,6416,1,1,0.999982,-1,1.1355,0.337039
18962,1,56,5501,0,0,1,0.609643,-1,-1
18963,1,13,1227,1,1,0.999998,-1,1.07609,0.322889
18964,1,32,3171,1,1,0.999969,-1,1.04573,0.192278
18965,1,28,2780,1,1,0.999397,-1,1.0241,0.221721
18966,1,80,7952,0,0,0.99994,0.594971,-1,-1
18967,1,82,8198,1,1,0.99996,-1,1.11229,0.18381
18968,1,25,2442,1,1,0.999144,-1,0.989465,0.210124
18969,1,74,7301,1,1,0.980567,-1,0.98939,0.242714
18970,1,7,620,0,0,1,0.622852,-1,-1
18971,1,79,7875,1,1,1,-1,1.11083,0.331207
18972,1,50,4904,1,1,0.999999,-1,1.13259,0.355123
18973,1,19,1808,0,0,1,0.545113,-1,-1
18974,1,50,4925,0,0,0.99952,0.559713,-1,-1
18975,1,69,6865,0,0,1,0.611566,-1,-1
18976,1,66,6581,1,1,0.999984,-1,1.05647,0.175683
18977,1,55,5477,1,1,0.999984,-1,1.09856,0.333485
18978,1,84,8381,1,1,0.997082,-1,1.10266,0.209444
18979,1,88,8701,1,1,0.999591,-1,1.07632,0.167326
18980,1,53,5221,1,1,0.999999,-1,1.13112,0.229576
18981,1,77,7676,0,0,0.999938,0.562658,-1,-1
18982,1,91,9010,1,1,0.998211,-1,1.08394,0.208567
18983,1,51,5038,1,1,0.999994,-1,1.06307,0.172378
18984,1,60,5925,0,0,0.999904,0.553618,-1,-1
18985,1,25,2413,1,1,1,-1,1.11836,0.269472
18986,1,74,7372,1,1,0.999998,-1,1.05908,0.351862
18987,1,6,525,1,1,0.999978,-1,1.03586,0.351771
18988,1,80,7930,1,1,0.998195,-1,1.01557,0.326798
18989,1,85,8440,1,1,0.999396,-1,1.04445,0.158712
18990,1,56,5536,1,1,1,-1,1.13021,0.311553
18991,1,87,8691,0,1,0.855879,0.63851,-1,-1
18992,1,62,6113,1,1,0.958405,-1,1.12263,0.253141
18993,1,94,9394,0,0,1,0.613716,-1,-1
18994,1,8,769,0,0,1,0.612325,-1,-1
18995,1,80,7957,0,1,0.885632,0.525634,-1,-1
18996,1,86,8507,0,0,0.999748,0.514779,-1,-1
18997,1,16,1561,0,0,1,0.563993,-1,-1
18998,1,9,845,0,0,1,0.603725,-1,-1
18999,1,77,7620,0,0,1,0.58755,-1,-1
19000,1,60,5972,1,1,0.999985,-1,1.08419,0.346691
19001,1,73,7249,0,0,0.999977,0.551228,-1,-1
19002,1,93,9209,0,0,0.899282,0.527981,-1,-1
19003,1,67,6674,0,0,0.999986,0.632084,-1,-1
19004,1,100,9944,0,0,0.999973,0.542167,-1,-1
19005,1,67,6624,0,0,0.999983,0.641845,-1,-1
19006,1,30,2906,1,1,0.999614,-1,1.07208,0.165824
19007,1,49,4887,1,1,0.999064,-1,1.08003,0.172443
19008,1,84,8357,1,1,0.999999,-1,1.07412,0.249001
19009,1,13,1284,0,0,0.999917,0.525317,-1,-1
19010,1,17,1694,0,0,0.999278,0.635715,-1,-1
19011,1,35,3409,0,0,0.999868,0.586446,-1,-1
19012,1,22,2123,0,0,1,0.629879,-1,-1
19013,1,65,6445,0,0,1,0.591755,-1,-1
19014,1,1,78,1,1,1,-1,1.12403,0.234361
19015,1,54,5362,1,1,0.971529,-1,1.06215,0.349323
19016,1,14,1361,0,0,0.999998,0.555285,-1,-1
19017,1,95,9454,0,0,1,0.618985,-1,-1
19018,1,31,3017,1,1,0.98814,-1,1.11063,0.156144
19019,1,61,6026,0,0,0.999881,0.564788,-1,-1
19020,1,90,8951,0,0,0.99999,0.524876,-1,-1
19021,1,47,4697,1,1,0.999444,-1,1.01844,0.301528
19022,1,85,8492,1,1,0.989203,-1,1.09331,0.171913
19023,1,93,9261,1,1,0.99879,-1,1.02404,0.338473
19024,1,88,8711,1,1,0.999828,-1,1.1228,0.193277
19025,1,54,5394,1,1,1,-1,1.11192,0.254841
19026,1,85,8441,0,0,0.988975,0.640678,-1,-1
19027,1,80,7913,1,1,0.999999,-1,1.09919,0.324549
19028,1,60,5914,0,0,1,0.625912,-1,-1
19029,1,3,201,0,0,0.999992,0.629503,-1,-1
19030,1,98,9741,0,0,0.999981,0.507449,-1,-1
19031,1,21,2083,0,0,1,0.601174,-1,-1
19032,1,54,5333,0,0,1,0.607754,-1,-1
19033,1,3,215,0,0,0.999996,0.611097,-1,-1
19034,1,21,2007,1,1,0.861369,-1,0.989718,0.270617
19035,1,25,2495,0,0,1,0.544357,-1,-1
19036,1,38,3718,1,1,0.99965,-1,0.993541,0.231849
19037,1,57,5645,0,0,1,0.552744,-1,-1
19038,1,63,6224,1,1,0.999997,-1,1.0425,0.211523
19039,1,46,4515,1,1,1,-1,1.09516,0.320847
19040,1,94,9367,1,1,0.999991,-1,1.05104,0.180728
19041,1,1,81,1,1,0.999999,-1,1.10021,0.164755
19042,1,19,1862,1,1,0.999995,-1,1.06415,0.202321
19043,1,64,6385,1,1,1,-1,1.12843,0.346581
19044,1,93,9266,0,0,0.996111,0.539692,-1,-1
19045,1,36,3549,0,0,0.999996,0.555262,-1,-1
19046,1,2,123,1,1,0.999694,-1,1.04589,0.210279
19047,1,97,9660,0,0,0.999893,0.516019,-1,-1
19048,1,32,3126,0,0,0.999998,0.536088,-1,-1
19049,1,44,4334,1,1,0.999998,-1,1.11677,0.295012
19050,1,68,6707,0,0,1,0.569366,-1,-1
19051,1,34,3325,0,0,1,0.540614,-1,-1
19052,1,72,7123,1,1,0.999828,-1,1.03595,0.31466
19053,1,2,125,0,0,1,0.621194,-1,-1
19054,1,63,6248,1,1,0.999999,-1,1.07085,0.281475
19055,1,52,5173,0,0,0.999893,0.642795,-1,-1
